ip.src,ip.dst,ip.proto,eth.src,eth.dst,ipv6.src,ipv6.dst,ip.ttl,ip.id,ip.hdr_len,ip.len,ip.flags.df,tcp.stream,tcp.time_delta,tcp.time_relative,tcp.analysis.initial_rtt,tcp.flags,tcp.window_size_value,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,udp.stream,udp.length,icmp.length,http.request.method,http.response.code,http.content_length,ip.ttl
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f3,20,52,1,313,0.500073000,0.500426000,0.000353000,0x0002,64240,32,0,59771,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f1,20,52,1,320,0.499788000,0.500315000,0.000527000,0x0002,64240,32,0,59769,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f1,20,52,1,320,0.000000000,0.500315000,0.000527000,0x0002,64240,32,0,59769,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f3,20,52,1,313,0.000052000,0.500478000,0.000353000,0x0002,64240,32,0,59771,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f4,20,52,1,318,0.500073000,0.500364000,0.000241000,0x0002,64240,32,0,58091,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f5,20,52,1,315,0.499874000,0.500425000,0.000551000,0x0002,64240,32,0,58094,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f5,20,52,1,315,0.000000000,0.500425000,0.000551000,0x0002,64240,32,0,58094,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f4,20,52,1,318,0.000000000,0.500364000,0.000241000,0x0002,64240,32,0,58091,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f6,20,52,1,323,0.497973000,0.500364000,0.002391000,0x0002,64240,32,0,59774,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f6,20,52,1,323,0.000000000,0.500364000,0.002391000,0x0002,64240,32,0,59774,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f9,20,52,1,301,0.501953000,0.502353000,0.000400000,0x0002,64240,32,0,59765,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f8,20,52,1,322,0.499867000,0.500427000,0.000560000,0x0002,64240,32,0,59767,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f9,20,52,1,301,0.000000000,0.502353000,0.000400000,0x0002,64240,32,0,59765,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f8,20,52,1,322,0.000000000,0.500427000,0.000560000,0x0002,64240,32,0,59767,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49fa,20,52,1,311,0.501432000,0.501512000,0.000080000,0x0002,64240,32,0,60630,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49fa,20,52,1,311,0.000000000,0.501512000,0.000080000,0x0002,64240,32,0,60630,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd99b,20,40,0,320,0.000132000,0.500447000,0.000527000,0x0014,14600,20,0,80,59769,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd99b,20,40,0,320,0.000025000,0.500472000,,0x0014,14600,20,0,80,59769,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f7,20,52,1,312,0.500854000,0.500858000,0.000004000,0x0002,64240,32,0,60631,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49f7,20,52,1,312,0.000000000,0.500858000,0.000004000,0x0002,64240,32,0,60631,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd99c,20,40,0,317,0.000205000,0.500514000,0.000525000,0x0014,14600,20,0,80,59772,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd99c,20,40,0,317,0.000000000,0.500514000,,0x0014,14600,20,0,80,59772,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd99d,20,40,0,313,0.000193000,0.500671000,0.000353000,0x0014,14600,20,0,80,59771,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd99d,20,40,0,313,0.000000000,0.500671000,,0x0014,14600,20,0,80,59771,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd99e,20,40,0,318,0.000224000,0.500588000,0.000241000,0x0014,14600,20,0,80,58091,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd99e,20,40,0,318,0.000000000,0.500588000,,0x0014,14600,20,0,80,58091,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd99f,20,40,0,315,0.000262000,0.500687000,0.000551000,0x0014,14600,20,0,80,58094,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd99f,20,40,0,315,0.000000000,0.500687000,,0x0014,14600,20,0,80,58094,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a0,20,40,0,323,0.000304000,0.500668000,0.002391000,0x0014,14600,20,0,80,59774,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a0,20,40,0,323,0.000000000,0.500668000,,0x0014,14600,20,0,80,59774,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a1,20,40,0,312,0.000187000,0.501045000,0.000004000,0x0014,14600,20,0,80,60631,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a1,20,40,0,312,0.000000000,0.501045000,,0x0014,14600,20,0,80,60631,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a3,20,40,0,301,0.000337000,0.502690000,0.000400000,0x0014,14600,20,0,80,59765,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a3,20,40,0,301,0.000000000,0.502690000,,0x0014,14600,20,0,80,59765,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a2,20,40,0,322,0.000359000,0.500786000,0.000560000,0x0014,14600,20,0,80,59767,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a2,20,40,0,322,0.000000000,0.500786000,,0x0014,14600,20,0,80,59767,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49fb,20,52,1,336,0.499758000,0.500518000,0.000760000,0x0002,64240,32,0,59778,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a4,20,40,0,311,0.000379000,0.501891000,0.000080000,0x0014,14600,20,0,80,60630,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a4,20,40,0,311,0.000000000,0.501891000,,0x0014,14600,20,0,80,60630,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49fb,20,52,1,336,0.000000000,0.500518000,0.000760000,0x0002,64240,32,0,59778,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a5,20,40,0,336,0.000137000,0.500655000,0.000760000,0x0014,14600,20,0,80,59778,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a5,20,40,0,336,0.000000000,0.500655000,,0x0014,14600,20,0,80,59778,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49fc,20,52,1,350,0.500209000,0.500463000,0.000254000,0x0002,64240,32,0,59783,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49fc,20,52,1,350,0.000000000,0.500463000,0.000254000,0x0002,64240,32,0,59783,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49fd,20,52,1,324,0.501715000,0.502263000,0.000478000,0x0002,64240,32,0,59768,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49fd,20,52,1,324,0.000000000,0.502263000,0.000478000,0x0002,64240,32,0,59768,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a00,20,52,1,333,0.499837000,0.502058000,0.002221000,0x0002,64240,32,0,59779,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a00,20,52,1,333,0.000000000,0.502058000,0.002221000,0x0002,64240,32,0,59779,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a01,20,52,1,352,0.499828000,0.499828000,,0x0002,64240,32,0,59782,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a01,20,52,1,352,0.000000000,0.499828000,,0x0002,64240,32,0,59782,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a03,20,52,1,344,0.499899000,0.501872000,0.001973000,0x0002,64240,32,0,60632,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a03,20,52,1,344,0.000000000,0.501872000,0.001973000,0x0002,64240,32,0,60632,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49ff,20,52,1,334,0.501569000,0.502156000,0.000587000,0x0002,64240,32,0,59776,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49ff,20,52,1,334,0.000000000,0.502156000,0.000587000,0x0002,64240,32,0,59776,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49fe,20,52,1,330,0.501701000,0.502205000,0.000504000,0x0002,64240,32,0,59773,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x49fe,20,52,1,330,0.000000000,0.502205000,0.000504000,0x0002,64240,32,0,59773,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a02,20,52,1,337,0.501395000,0.502128000,0.000733000,0x0002,64240,32,0,59781,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a06,20,52,1,345,0.501079000,0.501882000,0.000803000,0x0002,64240,32,0,59775,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a02,20,52,1,337,0.000000000,0.502128000,0.000733000,0x0002,64240,32,0,59781,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a04,20,52,1,338,0.501368000,0.502128000,0.000760000,0x0002,64240,32,0,59770,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a04,20,52,1,338,0.000000000,0.502128000,0.000760000,0x0002,64240,32,0,59770,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a05,20,52,1,339,0.501217000,0.502019000,0.000802000,0x0002,64240,32,0,58095,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a06,20,52,1,345,0.000000000,0.501882000,0.000803000,0x0002,64240,32,0,59775,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a05,20,52,1,339,0.000000000,0.502019000,0.000802000,0x0002,64240,32,0,58095,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a08,20,52,1,343,0.501100000,0.502022000,0.000840000,0x0002,64240,32,0,59780,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a08,20,52,1,343,0.000000000,0.502022000,0.000840000,0x0002,64240,32,0,59780,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a07,20,52,1,347,0.500053000,0.501174000,,0x0002,64240,32,0,59777,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a07,20,52,1,347,0.000000000,0.501174000,,0x0002,64240,32,0,59777,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a6,20,40,0,350,0.000212000,0.500675000,0.000254000,0x0014,14600,20,0,80,59783,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a6,20,40,0,350,0.000000000,0.500675000,,0x0014,14600,20,0,80,59783,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a7,20,40,0,324,0.000250000,0.502513000,0.000478000,0x0014,14600,20,0,80,59768,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a7,20,40,0,324,0.000000000,0.502513000,,0x0014,14600,20,0,80,59768,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a8,20,40,0,330,0.000224000,0.502429000,0.000504000,0x0014,14600,20,0,80,59773,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a8,20,40,0,330,0.000000000,0.502429000,,0x0014,14600,20,0,80,59773,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9aa,20,40,0,334,0.000254000,0.502410000,0.000587000,0x0014,14600,20,0,80,59776,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9aa,20,40,0,334,0.000000000,0.502410000,,0x0014,14600,20,0,80,59776,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a9,20,40,0,333,0.000334000,0.502392000,0.002221000,0x0014,14600,20,0,80,59779,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9a9,20,40,0,333,0.000000000,0.502392000,,0x0014,14600,20,0,80,59779,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9ab,20,40,0,352,0.000334000,0.500162000,0.000334000,0x0014,14600,20,0,80,59782,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9ab,20,40,0,352,0.000000000,0.500162000,,0x0014,14600,20,0,80,59782,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9ac,20,40,0,337,0.000300000,0.502428000,0.000733000,0x0014,14600,20,0,80,59781,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9ac,20,40,0,337,0.000000000,0.502428000,,0x0014,14600,20,0,80,59781,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9ad,20,40,0,344,0.000392000,0.502264000,0.001973000,0x0014,14600,20,0,80,60632,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9ad,20,40,0,344,0.000000000,0.502264000,,0x0014,14600,20,0,80,60632,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9ae,20,40,0,338,0.000402000,0.502530000,0.000760000,0x0014,14600,20,0,80,59770,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9ae,20,40,0,338,0.000000000,0.502530000,,0x0014,14600,20,0,80,59770,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9af,20,40,0,339,0.000407000,0.502426000,0.000802000,0x0014,14600,20,0,80,58095,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9af,20,40,0,339,0.000000000,0.502426000,,0x0014,14600,20,0,80,58095,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b0,20,40,0,345,0.000436000,0.502318000,0.000803000,0x0014,14600,20,0,80,59775,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b0,20,40,0,345,0.000000000,0.502318000,,0x0014,14600,20,0,80,59775,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b1,20,40,0,347,0.000424000,0.501598000,0.000424000,0x0014,14600,20,0,80,59777,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b1,20,40,0,347,0.000000000,0.501598000,,0x0014,14600,20,0,80,59777,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b2,20,40,0,343,0.000477000,0.502499000,0.000840000,0x0014,14600,20,0,80,59780,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b2,20,40,0,343,0.000000000,0.502499000,,0x0014,14600,20,0,80,59780,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a09,20,52,1,356,0.500055000,0.500219000,0.000164000,0x0002,64240,32,0,59784,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a0a,20,52,1,358,0.499859000,0.500198000,0.000339000,0x0002,64240,32,0,59785,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a09,20,52,1,356,0.000000000,0.500219000,0.000164000,0x0002,64240,32,0,59784,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a0a,20,52,1,358,0.000000000,0.500198000,0.000339000,0x0002,64240,32,0,59785,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a0b,20,52,1,354,0.500030000,0.500268000,0.000238000,0x0002,64240,32,0,59786,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a0b,20,52,1,354,0.000000000,0.500268000,0.000238000,0x0002,64240,32,0,59786,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b3,20,40,0,358,0.000050000,0.500248000,0.000339000,0x0014,14600,20,0,80,59785,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b3,20,40,0,358,0.000000000,0.500248000,,0x0014,14600,20,0,80,59785,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b4,20,40,0,356,0.000102000,0.500321000,0.000164000,0x0014,14600,20,0,80,59784,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b4,20,40,0,356,0.000000000,0.500321000,,0x0014,14600,20,0,80,59784,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b5,20,40,0,354,0.000187000,0.500455000,0.000238000,0x0014,14600,20,0,80,59786,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b5,20,40,0,354,0.000000000,0.500455000,,0x0014,14600,20,0,80,59786,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a0d,20,52,1,367,0.500175000,0.500393000,0.000218000,0x0002,64240,32,0,60144,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a0d,20,52,1,367,0.000000000,0.500393000,0.000218000,0x0002,64240,32,0,60144,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a0c,20,52,1,366,0.500108000,0.500414000,0.000306000,0x0002,64240,32,0,60146,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a0c,20,52,1,366,0.000000000,0.500414000,0.000306000,0x0002,64240,32,0,60146,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a0e,20,52,1,362,0.501312000,0.501544000,0.000232000,0x0002,64240,32,0,60143,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a0e,20,52,1,362,0.000000000,0.501544000,0.000232000,0x0002,64240,32,0,60143,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a0f,20,52,1,368,0.500274000,0.500550000,0.000276000,0x0002,64240,32,0,59787,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a0f,20,52,1,368,0.000000000,0.500550000,0.000276000,0x0002,64240,32,0,59787,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b6,20,40,0,366,0.000177000,0.500591000,0.000306000,0x0014,14600,20,0,80,60146,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b6,20,40,0,366,0.000000000,0.500591000,,0x0014,14600,20,0,80,60146,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a10,20,52,1,369,0.500310000,0.500550000,0.000240000,0x0002,64240,32,0,60145,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4a10,20,52,1,369,0.000000000,0.500550000,0.000240000,0x0002,64240,32,0,60145,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b7,20,40,0,367,0.000225000,0.500618000,0.000218000,0x0014,14600,20,0,80,60144,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b7,20,40,0,367,0.000000000,0.500618000,,0x0014,14600,20,0,80,60144,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b8,20,40,0,362,0.000246000,0.501790000,0.000232000,0x0014,14600,20,0,80,60143,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b8,20,40,0,362,0.000000000,0.501790000,,0x0014,14600,20,0,80,60143,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b9,20,40,0,368,0.000121000,0.500671000,0.000276000,0x0014,14600,20,0,80,59787,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd9b9,20,40,0,368,0.000041000,0.500712000,,0x0014,14600,20,0,80,59787,,,,,,,,,255
